DRGCode,DRGDef,providertracking,providername,ProviderStreet,cityname,st_abrev,ProviderZip,HospitalReferralRegion,Discharges,AverageCoveredCharges,AverageTotalPayments
885,PSYCHOSES,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,NY - East Long Island,35,17104.4,6908.228571
897,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,NY - East Long Island,19,34459.31579,4892.789474
917,POISONING & TOXIC EFFECTS OF DRUGS W MCC,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,NY - East Long Island,27,73725.48148,13438.03704
918,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,NY - East Long Island,26,20182,4871.076923
948,SIGNS & SYMPTOMS W/O MCC,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,NY - East Long Island,70,31237.95714,5433.857143
039,EXTRACRANIAL PROCEDURES W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,20,16213.85,6927.65
057,DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,36,24875.58333,6690.305556
064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,33,40215.93939,13307.06061
065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,55,23522.61818,8537.654545
066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,52,15625.96154,5792.480769
069,TRANSIENT ISCHEMIA,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,84,13183.2619,5081.785714
074,CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,16,28667.625,5996.5625
101,SEIZURES W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,49,14727.36735,5172.632653
149,DYSEQUILIBRIUM,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,40,14506.55,4349.075
176,PULMONARY EMBOLISM W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,24,25209.79167,8028.333333
177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,32,48212.46875,15376.96875
178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,56,29353.64286,10322.875
189,PULMONARY EDEMA & RESPIRATORY FAILURE,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,15,54068.4,11271.4
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,69,39899.6087,10506.31884
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,54,25296.61111,6765.055556
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,60,19013.15,4912.783333
193,SIMPLE PNEUMONIA & PLEURISY W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,81,40722.75309,10941.07407
194,SIMPLE PNEUMONIA & PLEURISY W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,117,26526.2906,6890.940171
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,104,15733.91346,4856.932692
202,BRONCHITIS & ASTHMA W CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,27,19516.88889,5799.518519
203,BRONCHITIS & ASTHMA W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,42,13482.47619,4209.5
207,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,20,134092.05,45335.1
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,26,52902,16712.84615
238,MAJOR CARDIOVASC PROCEDURES W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,21,67124.14286,20243
243,PERMANENT CARDIAC PACEMAKER IMPLANT W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,12,50625.91667,18089.66667
244,PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,17,47478.64706,13878.70588
247,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,26,70931.80769,13534.30769
249,PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,12,60365.08333,12164.5
252,OTHER VASCULAR PROCEDURES W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,16,52993.25,20211
253,OTHER VASCULAR PROCEDURES W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,16,49108.5,17371.5
280,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,36,31496.75,11992.5
281,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,18,25713.33333,8395.5
282,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,22,24142.5,5349.090909
287,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,44,33390.20455,7239.840909
291,HEART FAILURE & SHOCK W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,64,46843.84375,14848.04688
292,HEART FAILURE & SHOCK W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,104,21264.79808,6921.375
293,HEART FAILURE & SHOCK W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,73,13881.34247,4602.123288
300,PERIPHERAL VASCULAR DISORDERS W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,33,24396.9697,7020.848485
301,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,14,16376.35714,4410.357143
303,ATHEROSCLEROSIS W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,21,14619,3970.47619
305,HYPERTENSION W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,14,10819.21429,4177.357143
308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,27,27999.40741,8234.481481
309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,44,17811.88636,5697
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,80,11714.575,3875.4375
312,SYNCOPE & COLLAPSE,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,148,16561.22297,5411.540541
313,CHEST PAIN,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,98,12742.70408,3785.887755
314,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,12,36346,11503.33333
315,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,13,16245.92308,6251.538462
329,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,15,87310.93333,39411.2
330,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,30,47069.36667,17516.2
372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,31,29371.22581,8910.677419
377,G.I. HEMORRHAGE W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,16,31421.875,11658.625
378,G.I. HEMORRHAGE W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,81,23183.39506,7046.407407
379,G.I. HEMORRHAGE W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,25,15512.08,4830.8
389,G.I. OBSTRUCTION W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,33,23773.51515,7463.909091
390,G.I. OBSTRUCTION W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,38,15772.02632,4549.815789
391,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,22,27907.04545,9019.909091
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,198,16944.58081,5094.040404
394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,32,23819.78125,6762.75
418,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,24,34094.75,12148.58333
419,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,18,24486.22222,8232.777778
469,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,25,69422.68,22087.6
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,155,39154.93548,14880.50323
481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,53,37309.26415,12786
482,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,19,30321.26316,10450.57895
536,FRACTURES OF HIP & PELVIS W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,38,13997.97368,4879.631579
552,MEDICAL BACK PROBLEMS W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,81,15405.75309,5563.271605
563,FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,29,10970.2069,4765.896552
602,CELLULITIS W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,19,33291.73684,10431.15789
603,CELLULITIS W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,118,18690.45763,5903.084746
638,DIABETES W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,32,20501.84375,5755.46875
640,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,30,24808.06667,8174.833333
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,150,14649.64667,4706.88
682,RENAL FAILURE W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,39,34409.66667,11428.64103
683,RENAL FAILURE W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,68,27984.86765,8294.705882
684,RENAL FAILURE W/O CC/MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,28,14313.17857,4599.535714
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,39,28359.53846,8576.076923
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,135,16995.85926,5375.518519
699,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,18,21980.11111,6586.333333
811,RED BLOOD CELL DISORDERS W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,24,30269.41667,8580.25
812,RED BLOOD CELL DISORDERS W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,96,17341.83333,5474.208333
