DRGCode,DRGDef,providertracking,providername,ProviderStreet,cityname,st_abrev,ProviderZip,HospitalReferralRegion,Discharges,AverageCoveredCharges,AverageTotalPayments
377,G.I. HEMORRHAGE W MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,29,27161.51724,10106.41379
378,G.I. HEMORRHAGE W CC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,58,14164.77586,5845.482759
389,G.I. OBSTRUCTION W CC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,11,15392.18182,5322.090909
391,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,12,26041.5,6583.083333
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,116,12636.52586,4097.560345
394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,19,20036.31579,5660.473684
418,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,12,42939.08333,9845.666667
419,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,13,23728.23077,6652.846154
439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,11,15536.54545,5745.272727
460,SPINAL FUSION EXCEPT CERVICAL W/O MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,61,57517.42623,21759.72131
469,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,17,78415.29412,20052.23529
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,120,54979.10833,12466.375
473,CERVICAL SPINAL FUSION W/O CC/MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,20,38567.95,11797.95
481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,44,38420.31818,10910.86364
491,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,25,15687.68,6023.36
536,FRACTURES OF HIP & PELVIS W/O MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,14,11138.21429,4058.857143
552,MEDICAL BACK PROBLEMS W/O MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,25,13860.72,4601.2
603,CELLULITIS W/O MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,13,14122.76923,4905.769231
638,DIABETES W CC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,19,13388,4712.105263
640,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,30,14224.46667,6355.1
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,75,12092.21333,3939.2
682,RENAL FAILURE W MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,63,24463.2381,9738.746032
683,RENAL FAILURE W CC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,88,15834.85227,5826.659091
684,RENAL FAILURE W/O CC/MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,12,6953.666667,3658.416667
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,20,16059.35,6678.1
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,55,12954.70909,4446.818182
698,OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,24,25373.83333,9076.333333
699,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,19,13384.94737,5553.736842
811,RED BLOOD CELL DISORDERS W MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,18,16863.83333,7463.166667
812,RED BLOOD CELL DISORDERS W/O MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,22,12909.09091,4634.772727
853,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,39,87195.84615,31438.30769
870,SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,21,111382.619,31368.28571
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,259,30814.04247,10841.18533
872,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,76,18684.21053,6583.75
917,POISONING & TOXIC EFFECTS OF DRUGS W MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,11,19439.27273,8021.181818
918,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,16,8916,3523.875
948,SIGNS & SYMPTOMS W/O MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,26,16149.57692,3911.923077
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,370057,OKMULGEE MEMORIAL HOSPITAL,1401 MORRIS DRIVE PO BOX 1038,OKMULGEE,OK,74447,OK - Tulsa,18,8428.166667,6533.333333
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,370057,OKMULGEE MEMORIAL HOSPITAL,1401 MORRIS DRIVE PO BOX 1038,OKMULGEE,OK,74447,OK - Tulsa,22,7719.045455,4684.590909
194,SIMPLE PNEUMONIA & PLEURISY W CC,370057,OKMULGEE MEMORIAL HOSPITAL,1401 MORRIS DRIVE PO BOX 1038,OKMULGEE,OK,74447,OK - Tulsa,23,10959.3913,6646.173913
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,370057,OKMULGEE MEMORIAL HOSPITAL,1401 MORRIS DRIVE PO BOX 1038,OKMULGEE,OK,74447,OK - Tulsa,17,10143.76471,4787.588235
291,HEART FAILURE & SHOCK W MCC,370057,OKMULGEE MEMORIAL HOSPITAL,1401 MORRIS DRIVE PO BOX 1038,OKMULGEE,OK,74447,OK - Tulsa,16,10178.8125,9475.75
292,HEART FAILURE & SHOCK W CC,370057,OKMULGEE MEMORIAL HOSPITAL,1401 MORRIS DRIVE PO BOX 1038,OKMULGEE,OK,74447,OK - Tulsa,35,9038.228571,6597.657143
293,HEART FAILURE & SHOCK W/O CC/MCC,370057,OKMULGEE MEMORIAL HOSPITAL,1401 MORRIS DRIVE PO BOX 1038,OKMULGEE,OK,74447,OK - Tulsa,14,7889.571429,4580.857143
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,370057,OKMULGEE MEMORIAL HOSPITAL,1401 MORRIS DRIVE PO BOX 1038,OKMULGEE,OK,74447,OK - Tulsa,32,6143.03125,4663.3125
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,370057,OKMULGEE MEMORIAL HOSPITAL,1401 MORRIS DRIVE PO BOX 1038,OKMULGEE,OK,74447,OK - Tulsa,14,9539.642857,5352.857143
948,SIGNS & SYMPTOMS W/O MCC,370057,OKMULGEE MEMORIAL HOSPITAL,1401 MORRIS DRIVE PO BOX 1038,OKMULGEE,OK,74447,OK - Tulsa,15,6930.8,4525.733333
065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,11,11530.45455,6909.818182
178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,14,21599.14286,9419.142857
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,14,17086.42857,6436.357143
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,19,15492.84211,5762.684211
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,20,11154.05,4259.55
193,SIMPLE PNEUMONIA & PLEURISY W MCC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,20,15468.1,8382.85
194,SIMPLE PNEUMONIA & PLEURISY W CC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,64,15070.51563,5846.96875
281,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,11,14380.54545,6122.636364
291,HEART FAILURE & SHOCK W MCC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,16,17021.75,8573.3125
292,HEART FAILURE & SHOCK W CC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,36,11498.41667,5942.472222
293,HEART FAILURE & SHOCK W/O CC/MCC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,17,7835.647059,3937.941176
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,17,5855.058824,3379.117647
312,SYNCOPE & COLLAPSE,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,14,9837.571429,4210.357143
313,CHEST PAIN,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,25,7201.24,3262.2
378,G.I. HEMORRHAGE W CC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,17,9514.058824,5684.294118
389,G.I. OBSTRUCTION W CC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,12,10692.25,5199.75
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,31,7835.322581,4219.354839
603,CELLULITIS W/O MCC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,26,7435.615385,5006.538462
638,DIABETES W CC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,11,8384.909091,4765.545455
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,21,6275.809524,4252.142857
683,RENAL FAILURE W CC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,12,11210.91667,5576.666667
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,11,10384.90909,6480.272727
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,38,8391.105263,4633.5
812,RED BLOOD CELL DISORDERS W/O MCC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,42,6923.238095,4719.904762
948,SIGNS & SYMPTOMS W/O MCC,370065,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301,OK - Tulsa,25,8335.96,3928
069,TRANSIENT ISCHEMIA,370072,LATIMER COUNTY GENERAL HOSPITAL,806 STATE HIGHWAY 2 NORTH,WILBURTON,OK,74578,AR - Fort Smith,11,6455.181818,4866.090909
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,370072,LATIMER COUNTY GENERAL HOSPITAL,806 STATE HIGHWAY 2 NORTH,WILBURTON,OK,74578,AR - Fort Smith,11,5598.454545,6047.818182
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,370072,LATIMER COUNTY GENERAL HOSPITAL,806 STATE HIGHWAY 2 NORTH,WILBURTON,OK,74578,AR - Fort Smith,22,5466,4678.318182
603,CELLULITIS W/O MCC,370072,LATIMER COUNTY GENERAL HOSPITAL,806 STATE HIGHWAY 2 NORTH,WILBURTON,OK,74578,AR - Fort Smith,14,4338.428571,5025.071429
