DRGCode,DRGDef,providertracking,providername,ProviderStreet,cityname,st_abrev,ProviderZip,HospitalReferralRegion,Discharges,AverageCoveredCharges,AverageTotalPayments
246,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,18,94115.11111,17911.83333
247,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,128,73912.13281,10771.52344
249,PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,30,64920.83333,9595.833333
252,OTHER VASCULAR PROCEDURES W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,20,148039.9,21184.95
253,OTHER VASCULAR PROCEDURES W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,29,88653.34483,13130.34483
254,OTHER VASCULAR PROCEDURES W/O CC/MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,17,146856.1176,15052
280,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,68,32636.38235,9535.102941
281,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,46,23973.82609,6315.956522
282,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,34,25540.11765,4290.294118
287,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,87,35793.77011,5768.781609
291,HEART FAILURE & SHOCK W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,116,30723.37931,7730.275862
292,HEART FAILURE & SHOCK W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,93,20338.5914,5356.483871
293,HEART FAILURE & SHOCK W/O CC/MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,32,12612.3125,3646
300,PERIPHERAL VASCULAR DISORDERS W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,17,18654.94118,4903
301,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,16,14852.125,3394.25
303,ATHEROSCLEROSIS W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,22,15629.72727,3102
305,HYPERTENSION W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,11,18581.27273,3266
308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,43,23639.81395,6565
309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,83,18372.27711,4462.253012
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,77,12865.41558,3206.766234
312,SYNCOPE & COLLAPSE,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,75,18303.53333,3840.026667
313,CHEST PAIN,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,76,15279.42105,2926
314,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,19,46528.26316,9044.315789
315,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,14,22976.85714,4972.642857
329,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,33,146620.4242,28389.06061
330,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,63,73700.84127,13862.71429
372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,14,32878.64286,6882
377,G.I. HEMORRHAGE W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,18,46164.22222,9333
378,G.I. HEMORRHAGE W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,134,26743.70896,5454.470149
379,G.I. HEMORRHAGE W/O CC/MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,25,15958.8,3853.52
389,G.I. OBSTRUCTION W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,56,25021.23214,4971.142857
390,G.I. OBSTRUCTION W/O CC/MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,62,19335.87097,3389
391,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,19,36734.05263,6145
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,110,21762.2,3853.963636
394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,36,23262.13889,5220.5
418,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,28,59547.07143,9043
419,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,30,37124.1,6224
439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,13,45553.61538,5549.307692
460,SPINAL FUSION EXCEPT CERVICAL W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,53,125764.7925,21763.96226
469,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,24,96498.375,17126.375
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,551,75579.40835,10445.81125
473,CERVICAL SPINAL FUSION W/O CC/MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,14,69470.92857,12471.57143
480,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,16,65640.4375,15372.375
481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,107,49894.48598,9631.35514
482,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,39,37560.5641,8043.307692
491,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,80,26047.25,5275
536,FRACTURES OF HIP & PELVIS W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,48,13142.79167,3702.354167
552,MEDICAL BACK PROBLEMS W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,63,19441.12698,4318.809524
563,FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,19,13197.15789,3806
602,CELLULITIS W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,14,44699.78571,7488
603,CELLULITIS W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,75,20902.13333,4585.026667
638,DIABETES W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,16,31557.0625,5719.0625
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,74,14261.59459,3664.567568
682,RENAL FAILURE W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,65,40764.66154,8873
683,RENAL FAILURE W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,136,26061.41176,5609.117647
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,35,27968.71429,6410.514286
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,112,18242.49107,4148.857143
698,OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,17,38349,8274.352941
699,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,20,19303.8,5197.8
811,RED BLOOD CELL DISORDERS W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,19,25310.26316,6674
812,RED BLOOD CELL DISORDERS W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,45,20084.51111,4234
853,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,26,167602.2692,30109.65385
870,SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,12,178604.4167,36138.08333
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,119,44381.84034,10158.2605
872,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,82,26971.26829,6098.5
897,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,11,11195.72727,3346.909091
917,POISONING & TOXIC EFFECTS OF DRUGS W MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,13,33814,7911
918,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,21,12621.47619,3327.571429
948,SIGNS & SYMPTOMS W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,28,16189.67857,3653
039,EXTRACRANIAL PROCEDURES W/O CC/MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,17,68777.29412,6134.058824
057,DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,19,33891.63158,5410.421053
064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,25,71785.08,10859.52
065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,24,50563.625,6938.875
066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,20,37912.1,4929
069,TRANSIENT ISCHEMIA,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,40,37375.225,4723.025
101,SEIZURES W/O MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,27,38223.11111,4615
149,DYSEQUILIBRIUM,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,20,35745.15,3827.25
176,PULMONARY EMBOLISM W/O MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,18,51747.61111,6408.333333
177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,15,113657,12326.53333
178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,12,80495.66667,8718.916667
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,86,48689.87209,7013.639535
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,87,45449.67816,5764.068966
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,76,29416.05263,4488.039474
193,SIMPLE PNEUMONIA & PLEURISY W MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,35,78197.65714,8546.485714
194,SIMPLE PNEUMONIA & PLEURISY W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,75,47553.82667,6034.573333
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,29,38503.62069,4255.310345
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,39,117986,14326.71795
243,PERMANENT CARDIAC PACEMAKER IMPLANT W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,14,105140.8571,15420.42857
244,PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,13,88411.84615,12274.30769
247,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,43,121519.0465,11853.04651
249,PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,19,134458.5789,12235.73684
280,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,24,79775.08333,10769.75
282,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,20,45894.4,4744.5
286,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,18,95927.77778,11144.66667
287,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,66,56914.60606,6421.484848
291,HEART FAILURE & SHOCK W MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,90,67925.86667,8892.544444
292,HEART FAILURE & SHOCK W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,105,41387.4381,6218.209524
293,HEART FAILURE & SHOCK W/O CC/MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,32,29743.65625,4199.9375
300,PERIPHERAL VASCULAR DISORDERS W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,15,37661.66667,5942.666667
301,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,14,19054.85714,3974.357143
303,ATHEROSCLEROSIS W/O MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,42,30866.64286,3548.571429
305,HYPERTENSION W/O MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,18,34344.27778,3692.555556
308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,32,62540.5,7418.65625
309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,35,39920.08571,4993.971429
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,51,28598.80392,3465.058824
312,SYNCOPE & COLLAPSE,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,56,39667.01786,4309.803571
313,CHEST PAIN,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,55,33218.52727,3398.2
314,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,11,113341.1818,10917.45455
329,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,19,222386.5263,35022.57895
330,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,19,129844.8947,14679
372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,16,53067,7670.875
377,G.I. HEMORRHAGE W MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,19,74490.31579,10350.47368
378,G.I. HEMORRHAGE W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,67,62281.55224,6140.328358
379,G.I. HEMORRHAGE W/O CC/MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,26,50229.57692,4297.807692
389,G.I. OBSTRUCTION W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,18,36770.77778,5603.777778
390,G.I. OBSTRUCTION W/O CC/MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,14,26687.07143,3830.571429
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,129,42409.37984,4346.937984
394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,17,63282.35294,6001
418,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,15,86103.93333,10218
419,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,20,57977.3,7033
460,SPINAL FUSION EXCEPT CERVICAL W/O MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,15,119247.9333,18526.6
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,66,104033.2424,12777.40909
481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,100071,BROOKSVILLE REGIONAL HOSPITAL,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,33,99201.0303,11293.27273
