DRGCode,DRGDef,providertracking,providername,ProviderStreet,cityname,st_abrev,ProviderZip,HospitalReferralRegion,Discharges,AverageCoveredCharges,AverageTotalPayments
253,OTHER VASCULAR PROCEDURES W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,26,123509.9615,16949.65385
254,OTHER VASCULAR PROCEDURES W/O CC/MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,11,64476.72727,10631
280,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,22,92209.5,12892.95455
281,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,23,58683.91304,7775.782609
286,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,32,120871,14654.375
287,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,90,67118.04444,7233.333333
291,HEART FAILURE & SHOCK W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,98,84814.14286,10166.20408
292,HEART FAILURE & SHOCK W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,150,49517.16,6900.073333
293,HEART FAILURE & SHOCK W/O CC/MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,49,33232.77551,4420.102041
300,PERIPHERAL VASCULAR DISORDERS W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,23,48866.04348,6369.043478
301,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,22,24979.77273,4236.545455
303,ATHEROSCLEROSIS W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,14,29320.71429,4437.714286
305,HYPERTENSION W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,41,34259.92683,4169.682927
308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,41,78393.14634,8814.756098
309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,59,41832.72881,5658.864407
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,64,28912.09375,3807.265625
312,SYNCOPE & COLLAPSE,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,125,37361.672,4757.552
313,CHEST PAIN,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,119,32833.22689,3718.773109
314,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,45,122883.3556,15008.04444
315,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,20,44579,6114.9
329,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,26,282785.3462,38385.38462
330,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,34,90009.17647,16345.35294
372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,18,71780.38889,8364.166667
377,G.I. HEMORRHAGE W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,42,116367.9286,13488.57143
378,G.I. HEMORRHAGE W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,105,51261.24762,6729.647619
379,G.I. HEMORRHAGE W/O CC/MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,18,29439.72222,4721.111111
389,G.I. OBSTRUCTION W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,43,52445.53488,6104.162791
390,G.I. OBSTRUCTION W/O CC/MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,19,28727.42105,4183.842105
391,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,41,64114.02439,8642.536585
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,215,37659.67442,4796.348837
394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,38,42015.65789,6454.052632
418,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,19,107133.1053,11896.36842
419,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,19,48354.42105,8711.947368
439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,37,54917.97297,6795.864865
460,SPINAL FUSION EXCEPT CERVICAL W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,34,109758.8824,24448.35294
469,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,11,159913.7273,23459.81818
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,81,71944.33333,14348.96296
473,CERVICAL SPINAL FUSION W/O CC/MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,44,79686.13636,15299.36364
481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,35,74850.85714,12201.42857
482,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,14,62803.14286,9975
491,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,41,44863.02439,6630.926829
536,FRACTURES OF HIP & PELVIS W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,12,35124.75,4382
552,MEDICAL BACK PROBLEMS W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,49,28385.85714,5127.918367
563,FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,22,29757.5,4482.681818
602,CELLULITIS W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,12,103744.9167,9167.083333
603,CELLULITIS W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,58,42207.98276,5789.517241
638,DIABETES W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,24,46369.29167,5569.291667
640,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,36,58849.91667,8113.916667
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,77,33556.01299,4418.857143
682,RENAL FAILURE W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,71,84786.52113,11323.80282
683,RENAL FAILURE W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,89,59744.59551,8171.280899
684,RENAL FAILURE W/O CC/MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,17,36901.11765,4502.352941
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,36,50143.80556,7871.638889
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,129,37782.34884,5477.20155
699,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,24,41211.08333,6247.375
811,RED BLOOD CELL DISORDERS W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,29,73833.72414,9743.586207
812,RED BLOOD CELL DISORDERS W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,74,38948.87838,5233.405405
853,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,19,305085.3158,55047.84211
870,SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,63,259484.3492,37501.71429
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,159,112040.0314,13718.57862
872,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,33,67705.78788,7537.606061
885,PSYCHOSES,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,12,43981.25,5943.666667
897,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,17,39879.70588,4620
917,POISONING & TOXIC EFFECTS OF DRUGS W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,14,116836.8571,9727.428571
918,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,24,33037.95833,4165.625
948,SIGNS & SYMPTOMS W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,39,27808.71795,4311.615385
039,EXTRACRANIAL PROCEDURES W/O CC/MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,31,61187.58065,6885.419355
057,DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,19,41537.05263,5920.157895
064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,14,105952.5714,12602
065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,25,47041.72,7433.32
066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,20,36761.3,5443.7
069,TRANSIENT ISCHEMIA,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,61,34300.77049,4918.016393
074,CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,11,49993.45455,5552
101,SEIZURES W/O MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,24,30850.79167,5126.083333
149,DYSEQUILIBRIUM,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,14,30443.57143,4295.857143
176,PULMONARY EMBOLISM W/O MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,13,61938.38462,7201.846154
178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,15,120643.4,10311.6
189,PULMONARY EDEMA & RESPIRATORY FAILURE,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,33,95182.60606,8829.909091
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,51,75806.76471,8085.470588
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,45,54383.42222,6441.711111
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,54,40646.12963,4893.185185
193,SIMPLE PNEUMONIA & PLEURISY W MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,52,109654.3269,10012.88462
194,SIMPLE PNEUMONIA & PLEURISY W CC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,75,51689.26667,6949.226667
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,58,49417.96552,4881.655172
202,BRONCHITIS & ASTHMA W CC/MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,24,46306.83333,5872.416667
203,BRONCHITIS & ASTHMA W/O CC/MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,16,46798.3125,4091.125
207,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,32,253299.3438,35651.15625
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,45,117457.6,15196.8
238,MAJOR CARDIOVASC PROCEDURES W/O MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,11,123537.1818,20747.09091
243,PERMANENT CARDIAC PACEMAKER IMPLANT W CC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,12,171173.4167,17823.83333
244,PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,12,131207.25,13762.66667
247,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,83,104144.8916,13630.01205
249,PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,25,90541.48,11943.76
251,PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,17,98560.29412,12397.82353
252,OTHER VASCULAR PROCEDURES W MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,17,138688.7059,20883.05882
253,OTHER VASCULAR PROCEDURES W CC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,29,123719.931,16343.2069
254,OTHER VASCULAR PROCEDURES W/O CC/MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,33,94868.72727,11109.06061
281,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,13,60207.76923,7905.769231
282,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,11,51248.09091,5379.363636
287,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,65,68030.76923,7763.2
291,HEART FAILURE & SHOCK W MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,72,89276.15278,11638.84722
292,HEART FAILURE & SHOCK W CC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,74,56988.2027,6917.243243
293,HEART FAILURE & SHOCK W/O CC/MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,53,33873.77358,4622.377358
300,PERIPHERAL VASCULAR DISORDERS W CC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,31,44863.90323,6721.064516
301,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,13,22743.84615,4449.307692
305,HYPERTENSION W/O MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,20,36601.75,4236.35
