DRGCode,DRGDef,providertracking,providername,ProviderStreet,cityname,st_abrev,ProviderZip,HospitalReferralRegion,Discharges,AverageCoveredCharges,AverageTotalPayments
202,BRONCHITIS & ASTHMA W CC/MCC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,14,15232.71429,4932.285714
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,13,30506.23077,11553.92308
291,HEART FAILURE & SHOCK W MCC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,25,25906.76,8426.6
292,HEART FAILURE & SHOCK W CC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,66,17013.86364,5763.515152
293,HEART FAILURE & SHOCK W/O CC/MCC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,36,11480.27778,3979.222222
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,17,11102.41176,3398.117647
312,SYNCOPE & COLLAPSE,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,17,15476.82353,4197.176471
313,CHEST PAIN,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,17,10042.35294,3217.176471
378,G.I. HEMORRHAGE W CC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,17,17712.82353,6012.764706
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,61,11499.60656,4219.065574
439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,13,15793.53846,5790.230769
603,CELLULITIS W/O MCC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,18,12042.05556,5281.111111
638,DIABETES W CC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,21,11477.42857,4773.380952
640,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W MCC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,11,11013.72727,6423.727273
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,22,12455.90909,4176.681818
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,50,12054.94,4551.14
811,RED BLOOD CELL DISORDERS W MCC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,14,15285.5,7336.142857
812,RED BLOOD CELL DISORDERS W/O MCC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,28,11723.67857,4656.071429
872,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,11,14256.27273,6141.818182
918,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,TN - Knoxville,11,8834.363636,3665.909091
069,TRANSIENT ISCHEMIA,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,21,5784.904762,3990.904762
177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,12,21266,12286.66667
178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,16,14225.1875,8238.0625
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,51,10513.31373,7153.568627
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,52,10206.61538,5598.596154
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,89,7370.134831,3940.426966
193,SIMPLE PNEUMONIA & PLEURISY W MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,19,13493.89474,7982.684211
194,SIMPLE PNEUMONIA & PLEURISY W CC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,39,10877.92308,5525.692308
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,36,7098.777778,3873.055556
202,BRONCHITIS & ASTHMA W CC/MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,13,8797.384615,6117.153846
203,BRONCHITIS & ASTHMA W/O CC/MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,21,5508.619048,3630.190476
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,12,27057.83333,14059.25
291,HEART FAILURE & SHOCK W MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,39,12905.71795,7634.179487
292,HEART FAILURE & SHOCK W CC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,64,9414.15625,5554.640625
293,HEART FAILURE & SHOCK W/O CC/MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,58,6803.793103,3663.155172
303,ATHEROSCLEROSIS W/O MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,13,5672.076923,3185.461538
305,HYPERTENSION W/O MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,26,4537.038462,3531.807692
309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,16,6075.8125,4488.9375
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,26,4339.038462,3103.153846
312,SYNCOPE & COLLAPSE,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,15,6158.2,3914.333333
313,CHEST PAIN,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,44,5443.181818,3005.045455
389,G.I. OBSTRUCTION W CC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,12,8061.166667,4678.75
391,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,17,14091.58824,6331.647059
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,85,6811.482353,3942.094118
552,MEDICAL BACK PROBLEMS W/O MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,34,6388.323529,4478.852941
603,CELLULITIS W/O MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,35,7825.257143,4697.371429
638,DIABETES W CC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,13,7674.923077,4550.846154
640,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,15,14350.33333,7787.533333
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,65,6098.923077,3785.615385
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,14,12802.92857,6607.214286
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,59,6643.169492,4343.254237
812,RED BLOOD CELL DISORDERS W/O MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,40,6346.7,4358.05
948,SIGNS & SYMPTOMS W/O MCC,180021,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,TN - Knoxville,13,6268,3763.153846
177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,17,29348.88235,12615.64706
178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,16,23258.25,9211.9375
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,28,18772.82143,7705
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,21,18647.38095,6045.380952
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,45,14170.75556,4663.822222
194,SIMPLE PNEUMONIA & PLEURISY W CC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,33,18216.81818,6497.363636
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,18,13845.72222,4665.388889
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,12,40714.58333,14635.16667
292,HEART FAILURE & SHOCK W CC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,22,15079.13636,6430.090909
293,HEART FAILURE & SHOCK W/O CC/MCC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,18,14246.88889,4428
378,G.I. HEMORRHAGE W CC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,23,21539.30435,6597.782609
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,34,15374.88235,4635
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,20,39927.8,13595
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,28,13941.64286,4419.464286
683,RENAL FAILURE W CC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,11,17197.72727,6619
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,16,17936.3125,7745.625
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,37,14226.45946,5049.675676
177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,11,17667.90909,9362.909091
189,PULMONARY EDEMA & RESPIRATORY FAILURE,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,81,14538.37037,7664.938272
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,18,12634.38889,6585.333333
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,19,11978.31579,5983.789474
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,13,9544.692308,6086.461538
193,SIMPLE PNEUMONIA & PLEURISY W MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,34,22457.14706,8743.558824
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,16,40232.875,14314.3125
291,HEART FAILURE & SHOCK W MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,17,20462.76471,8262.176471
292,HEART FAILURE & SHOCK W CC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,21,14697.66667,5538.142857
303,ATHEROSCLEROSIS W/O MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,14,13296.64286,3675.928571
308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,12,18633.25,7243
309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,12,14194.5,4717.25
378,G.I. HEMORRHAGE W CC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,16,19108.25,5605.4375
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,27,14451.62963,4141.481481
469,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,30,43554.73333,16295.93333
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,93,33559.8172,12744.43011
480,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,15,44731.33333,18617.26667
481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,12,34209.58333,12961.91667
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,13,9730.384615,4002.384615
682,RENAL FAILURE W MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,21,17450.66667,8909.285714
683,RENAL FAILURE W CC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,25,13787.84,6086.2
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,24,12111.95833,6396.5
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,22,11349.45455,4865
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,106,22519.5283,10361.03774
872,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,18,18531.22222,6229
039,EXTRACRANIAL PROCEDURES W/O CC/MCC,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,803 POPLAR STREET,MURRAY,KY,42071,KY - Paducah,19,14913.36842,5473.526316
065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,803 POPLAR STREET,MURRAY,KY,42071,KY - Paducah,33,22127.09091,6249.787879
066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,803 POPLAR STREET,MURRAY,KY,42071,KY - Paducah,23,16498.91304,4263.304348
069,TRANSIENT ISCHEMIA,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,803 POPLAR STREET,MURRAY,KY,42071,KY - Paducah,21,14461.33333,3912.095238
101,SEIZURES W/O MCC,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,803 POPLAR STREET,MURRAY,KY,42071,KY - Paducah,12,12611.5,4003.75
149,DYSEQUILIBRIUM,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,803 POPLAR STREET,MURRAY,KY,42071,KY - Paducah,15,9931.933333,3442.533333
